program_id,institution_id,program_name,field_tags,degree_level,mode,intakes,is_migration_aligned
1057,35,Engineering,Finance;Sustainable Design;Engineering,Diploma,online,2;3,TRUE
1058,35,Marketing,Psychology;Marketing;Data Science,Master,oncampus,3,FALSE
1059,35,Sustainable Design,Psychology;Cybersecurity;Sustainable Design,PhD,online,3;10,TRUE
1060,35,Computer Science,Computer Science;Computer Science;Design,Diploma,oncampus,2;10,FALSE
1061,35,Cybersecurity,Public Health;Cybersecurity;Artificial Intelligence,Bachelor,online,10,FALSE
1062,35,Marketing,Marketing;Business;Engineering,Bachelor,online,2;10,FALSE
1063,35,Information Technology,Renewable Energy;Information Technology;Cybersecurity,Diploma,hybrid,2,FALSE
1064,35,Accounting,Education;Accounting,Bachelor,hybrid,10,FALSE
1065,35,Data Science,Data Science;Marketing;Engineering,Master,hybrid,7,TRUE
1066,35,Education,Education;Education,Diploma,online,3,TRUE
1067,35,Architecture,Data Science;Architecture;Film,Bachelor,online,3;7,FALSE
1068,35,Cybersecurity,Data Science;Education;Cybersecurity,Bachelor,online,3;7,FALSE
1069,35,Business,Ecology;Business,Bachelor,oncampus,7;10,FALSE
1070,35,Banking,Marketing;Public Health,Diploma,oncampus,3;10,TRUE
1071,36,Environmental Science,Film;Design;Environmental Science,PhD,oncampus,7;10,FALSE
1072,36,International Law,International Law;Accounting;International Law,Bachelor,oncampus,3;7,TRUE
1073,36,Artificial Intelligence,Education;Artificial Intelligence;Finance,Bachelor,oncampus,3;7,TRUE
1074,36,Business,Business;Business;International Law,Bachelor,oncampus,3,FALSE
1075,36,Cybersecurity,Cybersecurity;Business;Environmental Science,PhD,oncampus,2,TRUE
1076,36,Data Science,Data Science;Marketing,Bachelor,oncampus,2,FALSE
1077,36,Accounting,Law;Business;Accounting,Diploma,online,3;7,FALSE
1078,36,Architecture,Architecture;Sustainable Design;Environmental Science,Master,oncampus,2;7,FALSE
1079,36,Marketing,Architecture;Psychology,Bachelor,online,7;10,FALSE
1080,36,Renewable Energy,Architecture;Renewable Energy;Accounting,Bachelor,hybrid,3,FALSE
1081,36,Ecology,Accounting;Ecology;Information Technology,Bachelor,hybrid,10,FALSE
1082,36,Engineering,Engineering;Design,Bachelor,online,3;10,FALSE
1083,36,Cybersecurity,Cybersecurity;Public Health,Diploma,oncampus,2;10,FALSE
1084,36,Finance,Nursing;Finance;Finance,Bachelor,oncampus,2;7,FALSE
1085,36,Law,Law;Engineering;Public Health,Diploma,hybrid,3;7,TRUE
1086,36,Renewable Energy,Psychology;Ecology,Bachelor,online,3;7,FALSE
1087,36,Ecology,Computer Science;Renewable Energy;Ecology,Bachelor,oncampus,3,TRUE
1088,36,Data Science,Design;Data Science,Bachelor,hybrid,3,TRUE
1089,36,Environmental Science,Ecology;Renewable Energy,Bachelor,online,7,FALSE
1090,36,Nursing,Environmental Science;Nursing;Information Technology,Bachelor,hybrid,2;10,TRUE
1091,36,Law,Engineering;Computer Science;Law,Master,oncampus,10,TRUE
1092,36,Public Health,Marketing;Artificial Intelligence,Bachelor,oncampus,2;10,FALSE
1093,36,Marketing,Banking;Sustainable Design;Marketing,Master,hybrid,2;10,TRUE
1094,36,Education,Psychology;Film,Master,oncampus,7,TRUE
1095,36,Education,Renewable Energy;Sustainable Design;Education,Diploma,online,2;7,FALSE
1096,36,Accounting,Accounting;International Law,Master,oncampus,2;10,TRUE
1097,36,Accounting,Data Science;Sustainable Design,Bachelor,oncampus,10,FALSE
1098,36,Cybersecurity,Psychology;Cybersecurity,Diploma,oncampus,2;3,TRUE
1099,36,Public Health,Environmental Science;Public Health,PhD,oncampus,2;7,FALSE
1100,37,Business,Design;Finance;Business,PhD,hybrid,10,TRUE
1101,37,Information Technology,Education;Information Technology;Architecture,PhD,hybrid,3;10,TRUE
1102,37,Banking,Banking;Banking,Master,oncampus,3;10,FALSE
1103,37,Renewable Energy,Renewable Energy;Banking,Bachelor,oncampus,7,TRUE
1104,37,Marketing,Architecture;Engineering,Bachelor,oncampus,10,FALSE
1105,37,Computer Science,Film;Artificial Intelligence,Bachelor,online,2;7,FALSE
1106,37,Business,Business;Engineering,Master,oncampus,2;3,TRUE
1107,37,Business,Business;Cybersecurity;Law,Master,oncampus,3,FALSE
1108,37,Film,Film;Education,Bachelor,hybrid,2,TRUE
1109,37,Nursing,Environmental Science;Cybersecurity;Renewable Energy,Master,oncampus,7,TRUE
1110,37,Education,Education;Public Health,Master,oncampus,2;7,FALSE
1111,37,International Law,Architecture;Psychology;International Law,Bachelor,online,2,FALSE
1112,37,Artificial Intelligence,Artificial Intelligence;Artificial Intelligence,Master,hybrid,2,TRUE
1113,37,Engineering,Cybersecurity;International Law,Master,oncampus,2,FALSE
1114,37,Data Science,Accounting;Finance;Architecture,Bachelor,oncampus,10,FALSE
1115,37,Cybersecurity,Design;Cybersecurity,Bachelor,hybrid,3;7,FALSE
1116,37,Nursing,Nursing;Banking;Nursing,Bachelor,oncampus,10,TRUE
1117,37,Information Technology,Education;Business;Information Technology,Diploma,hybrid,10,TRUE
1118,37,Accounting,Film;Accounting,Bachelor,hybrid,2;10,FALSE
1119,37,Design,Marketing;Psychology,Bachelor,oncampus,3,FALSE
1120,37,Cybersecurity,Cybersecurity;Renewable Energy;Business,Master,hybrid,3;10,TRUE
1121,37,Finance,Computer Science;Finance,Diploma,online,2;7,TRUE
1122,37,Psychology,Business;Psychology;Sustainable Design,Diploma,online,3;10,FALSE
1123,37,Finance,Ecology;Psychology;Finance,Bachelor,oncampus,3;7,TRUE
1124,37,Computer Science,Computer Science;Sustainable Design,Master,oncampus,2;7,TRUE
1125,37,Artificial Intelligence,Artificial Intelligence;Education;Psychology,Diploma,oncampus,10,TRUE
1126,37,Design,Architecture;Psychology;Data Science,Diploma,hybrid,3,FALSE
1127,37,Nursing,Nursing;Law;Marketing,Diploma,hybrid,7;10,TRUE
1128,37,Film,Renewable Energy;Film,Bachelor,oncampus,2,FALSE
1129,38,International Law,Business;International Law;Finance,Diploma,oncampus,3,FALSE
1130,38,Accounting,Business;Environmental Science;Accounting,Diploma,hybrid,7;10,TRUE
1131,38,International Law,Engineering;Ecology,Master,hybrid,3;10,FALSE
1132,38,Marketing,Marketing;Banking;Environmental Science,Bachelor,oncampus,3,FALSE
1133,38,Ecology,Architecture;Sustainable Design;Ecology,Bachelor,online,10,TRUE
1134,38,Finance,Artificial Intelligence;Finance,Bachelor,hybrid,7;10,FALSE
1135,38,Architecture,Education;Architecture,Bachelor,oncampus,7,FALSE
1136,38,Architecture,Education;Accounting;Artificial Intelligence,Master,oncampus,2;7,FALSE
1137,38,Computer Science,Computer Science;Public Health;Environmental Science,Bachelor,hybrid,2,FALSE
1138,38,Psychology,Renewable Energy;Cybersecurity;Psychology,Bachelor,oncampus,10,TRUE
1139,38,Data Science,Information Technology;Public Health;Data Science,Master,hybrid,2;10,TRUE
1140,38,Cybersecurity,Law;Cybersecurity,Bachelor,oncampus,7,TRUE
1141,38,Computer Science,Computer Science;Computer Science,Master,hybrid,2;10,TRUE
1142,38,International Law,International Law;Design,PhD,oncampus,10,TRUE
1143,38,Ecology,Ecology;Education;Public Health,Bachelor,oncampus,2,FALSE
1144,38,Psychology,Psychology;Sustainable Design,Bachelor,hybrid,2,TRUE
1145,38,Computer Science,Business;Cybersecurity;Computer Science,Bachelor,oncampus,2;10,FALSE
1146,38,Ecology,Ecology;Education,PhD,hybrid,2,FALSE
1147,38,Cybersecurity,Artificial Intelligence;Banking;Nursing,Diploma,oncampus,3,FALSE
1148,38,Business,Cybersecurity;Business;Public Health,Bachelor,online,2;7,FALSE
1149,38,Renewable Energy,Data Science;Banking;Engineering,Bachelor,oncampus,3;7,FALSE
1150,38,Environmental Science,International Law;Accounting;Environmental Science,Diploma,oncampus,2;10,FALSE
1151,38,Finance,Finance;Psychology,Diploma,oncampus,3;7,TRUE
1152,38,Renewable Energy,Environmental Science;Nursing,Bachelor,oncampus,2;10,FALSE
1153,38,Accounting,Psychology;Film,PhD,oncampus,3;7,FALSE
1154,38,Marketing,Law;Cybersecurity,Master,hybrid,2;10,FALSE
1155,38,Computer Science,Computer Science;Banking,Master,oncampus,7,FALSE
1156,38,Banking,Education;Banking,Diploma,oncampus,7;10,FALSE
1157,38,Public Health,Public Health;Education;Banking,Diploma,online,2;10,TRUE
1158,38,Nursing,Banking;Film,Bachelor,oncampus,2;7,FALSE
1159,38,Accounting,Accounting;Cybersecurity;Accounting,PhD,oncampus,2;3,TRUE
1160,39,Accounting,Environmental Science;Psychology,Master,hybrid,7,FALSE
1161,39,Engineering,Education;Design,Bachelor,oncampus,2;10,TRUE
1162,39,Marketing,Film;Engineering,Bachelor,oncampus,7;10,FALSE
1163,39,Artificial Intelligence,Artificial Intelligence;Sustainable Design,Bachelor,oncampus,2;7,FALSE
1164,39,Marketing,Marketing;Marketing,PhD,oncampus,7;10,TRUE
1165,39,Computer Science,Computer Science;Cybersecurity;Accounting,Bachelor,hybrid,3,TRUE
1166,39,Business,Nursing;Cybersecurity,Master,oncampus,7,TRUE
1167,39,International Law,Education;International Law,Bachelor,hybrid,7,FALSE
1168,39,Environmental Science,Film;Environmental Science,Bachelor,oncampus,2;10,FALSE
1169,39,Architecture,Education;Architecture;Business,Master,oncampus,3;10,FALSE
1170,39,Finance,Finance;Finance,Master,hybrid,10,TRUE
1171,39,Renewable Energy,Public Health;Education;Data Science,Bachelor,hybrid,7,TRUE
1172,39,Nursing,Renewable Energy;Environmental Science,Bachelor,oncampus,10,TRUE
1173,39,Law,Law;Education;Cybersecurity,PhD,oncampus,3;7,FALSE
1174,39,Nursing,Nursing;Data Science;Nursing,Master,online,2,FALSE
1175,39,Sustainable Design,Sustainable Design;Nursing,Diploma,oncampus,10,FALSE
1176,39,Education,Computer Science;Banking,Master,hybrid,3,TRUE
1177,39,Artificial Intelligence,Finance;Ecology;Artificial Intelligence,Master,oncampus,2,TRUE
1178,39,Engineering,Design;Accounting;Data Science,PhD,hybrid,2;3,FALSE
1179,39,Nursing,Law;Architecture;Nursing,Bachelor,online,3,TRUE
1180,39,Banking,Finance;Banking,Diploma,oncampus,10,TRUE
1181,39,International Law,Business;Cybersecurity,Bachelor,oncampus,7,FALSE
1182,39,Sustainable Design,Sustainable Design;Sustainable Design;Computer Science,Bachelor,online,7,FALSE
1183,39,Accounting,Business;Accounting,Bachelor,online,10,FALSE
1184,39,Business,Renewable Energy;Business;Sustainable Design,Bachelor,oncampus,2,TRUE
1185,39,Public Health,Law;Public Health,Bachelor,oncampus,2;7,FALSE
1186,39,Finance,International Law;Finance,Bachelor,hybrid,3,FALSE
1187,39,Nursing,Ecology;Nursing;Computer Science,Master,oncampus,2;7,TRUE
1188,39,Cybersecurity,Computer Science;Cybersecurity;Cybersecurity,Bachelor,hybrid,7,FALSE
1189,39,Psychology,Accounting;International Law;Marketing,Bachelor,hybrid,2;3,FALSE
1190,39,Business,Marketing;Business;Business,Master,oncampus,3;7,FALSE
1191,39,Data Science,Engineering;Law,Diploma,oncampus,2,FALSE
1192,39,Sustainable Design,Business;Architecture,Bachelor,oncampus,2;10,FALSE
1193,39,Law,Film;Law,Bachelor,hybrid,2;7,FALSE
1194,39,Sustainable Design,Sustainable Design;Computer Science;Sustainable Design,Master,oncampus,7;10,FALSE
1195,39,Artificial Intelligence,Education;Business,Bachelor,online,3;10,TRUE
1196,40,Data Science,Design;Psychology;Artificial Intelligence,Bachelor,online,3,TRUE
1197,40,Law,Renewable Energy;Data Science;Banking,Master,oncampus,7,FALSE
1198,40,Law,Law;Artificial Intelligence;Information Technology,Master,oncampus,2;3,TRUE
1199,40,Data Science,Accounting;Ecology,Bachelor,hybrid,2;10,FALSE
1200,40,Information Technology,Information Technology;Cybersecurity,Master,online,2,FALSE
1201,40,Marketing,Environmental Science;Sustainable Design,Bachelor,oncampus,3,FALSE
1202,40,Finance,Sustainable Design;Finance;Data Science,Bachelor,oncampus,2;3,TRUE
1203,40,Law,Law;Finance,Diploma,hybrid,7,FALSE
1204,40,Architecture,Marketing;Architecture;Public Health,Bachelor,oncampus,10,FALSE
1205,40,Renewable Energy,Renewable Energy;Film,Bachelor,oncampus,2;10,TRUE
1206,40,Law,Law;Renewable Energy;Cybersecurity,Diploma,oncampus,7,TRUE
1207,40,Computer Science,Banking;Computer Science,Bachelor,hybrid,3,FALSE
1208,40,Nursing,Accounting;Law;Nursing,Diploma,oncampus,2;7,TRUE
1209,40,Engineering,Engineering;Banking;Design,PhD,oncampus,2;7,TRUE
1210,40,Business,Business;Data Science;Ecology,Bachelor,oncampus,2,FALSE
1211,40,Education,Education;Film,PhD,oncampus,3,TRUE
1212,40,Banking,Cybersecurity;Information Technology;Engineering,Master,oncampus,2;7,FALSE
1213,40,Computer Science,International Law;Finance,PhD,online,2,FALSE
1214,40,International Law,Business;Environmental Science;Psychology,Bachelor,oncampus,2;3,FALSE
1215,40,Cybersecurity,Public Health;Cybersecurity,Master,oncampus,2;7,TRUE
1216,40,Computer Science,Computer Science;Law,Bachelor,hybrid,3,FALSE
1217,40,Information Technology,Sustainable Design;Information Technology;Business,Diploma,oncampus,3;10,FALSE
1218,40,Business,Business;Cybersecurity;Engineering,Master,hybrid,3,TRUE
1219,40,Engineering,Accounting;Education,Master,online,7;10,FALSE
1220,40,Accounting,Accounting;Environmental Science;Banking,Bachelor,hybrid,10,FALSE
1221,40,Banking,Renewable Energy;Accounting;Banking,Diploma,oncampus,3,TRUE
1222,41,Information Technology,Design;Information Technology,PhD,oncampus,2;3,FALSE
1223,41,Banking,Artificial Intelligence;Information Technology,Bachelor,oncampus,2,FALSE
1224,41,Psychology,Finance;Psychology,Bachelor,online,2,TRUE
1225,41,Data Science,Education;International Law;Data Science,Bachelor,online,7;10,FALSE
1226,41,Film,Film;Ecology;Architecture,Bachelor,hybrid,7,TRUE
1227,41,International Law,Ecology;International Law,Bachelor,hybrid,7;10,FALSE
1228,41,Accounting,Banking;Accounting,Diploma,hybrid,3;7,FALSE
1229,41,Law,Banking;Education;Film,Bachelor,online,2;10,TRUE
1230,41,Nursing,Marketing;Public Health,Bachelor,oncampus,2;3,FALSE
1231,41,Information Technology,Engineering;International Law;Information Technology,PhD,oncampus,2;3,FALSE
1232,41,Film,Sustainable Design;Artificial Intelligence;Marketing,Bachelor,hybrid,3,TRUE
1233,41,Accounting,Accounting;Design,Master,oncampus,2,TRUE
1234,41,Marketing,Marketing;Law,Master,online,2,FALSE
1235,41,Environmental Science,Computer Science;Data Science;Environmental Science,PhD,online,7,FALSE
1236,41,Cybersecurity,Cybersecurity;Renewable Energy;Cybersecurity,Diploma,oncampus,7;10,FALSE
1237,41,Architecture,Architecture;Architecture;Nursing,Diploma,oncampus,10,FALSE
1238,41,Design,Nursing;Computer Science,Bachelor,oncampus,3,TRUE
1239,41,Law,Finance;Law;Film,Diploma,hybrid,2;7,FALSE
1240,41,Ecology,Accounting;Artificial Intelligence,Bachelor,online,2;7,FALSE
1241,41,Engineering,Sustainable Design;Engineering;Renewable Energy,Master,hybrid,2;7,FALSE
1242,41,Education,Public Health;Cybersecurity,Bachelor,online,10,FALSE
1243,41,Education,Renewable Energy;Artificial Intelligence,Diploma,oncampus,3,FALSE
1244,41,Sustainable Design,Accounting;Business,Master,online,3;7,TRUE
1245,41,Banking,Artificial Intelligence;Public Health,Master,oncampus,3;7,FALSE
1246,41,Engineering,Engineering;Sustainable Design;Marketing,Master,oncampus,10,TRUE
1247,41,Ecology,Information Technology;Ecology,Diploma,oncampus,3;10,TRUE
1248,41,Education,International Law;Education,Diploma,oncampus,7,FALSE
1249,41,Law,Law;Ecology,Master,hybrid,10,TRUE
1250,41,Architecture,Nursing;Architecture,Master,oncampus,3,FALSE
1251,41,Ecology,Ecology;Artificial Intelligence;Renewable Energy,Master,online,3;10,FALSE
1252,41,Public Health,Ecology;Public Health,Bachelor,oncampus,3;10,FALSE
1253,41,Information Technology,Law;Renewable Energy;Architecture,Bachelor,oncampus,2;3,FALSE
1254,41,Information Technology,Finance;Architecture;Ecology,Master,oncampus,7,TRUE
1255,41,Marketing,Banking;Marketing,Diploma,oncampus,7,FALSE
1256,41,Film,Accounting;Film;Data Science,Master,oncampus,2;3,FALSE
1257,41,Film,Computer Science;Film,PhD,oncampus,7;10,FALSE
1258,41,Architecture,Business;Architecture,Master,online,2,FALSE
1259,41,Sustainable Design,Engineering;Artificial Intelligence,Master,online,2,TRUE
1260,41,Education,Accounting;Education,Master,oncampus,7,FALSE
1261,42,Sustainable Design,Data Science;Sustainable Design,Master,oncampus,2;7,FALSE
1262,42,International Law,Design;International Law;Computer Science,Master,hybrid,3,FALSE
1263,42,Data Science,Marketing;Engineering;Data Science,Bachelor,oncampus,2;7,TRUE
1264,42,Ecology,Artificial Intelligence;Architecture;Ecology,Master,online,2,TRUE
1265,42,Architecture,Film;Psychology,Master,oncampus,3,FALSE
1266,42,Nursing,Engineering;Data Science,Master,oncampus,7;10,TRUE
1267,42,Engineering,Nursing;Accounting,Bachelor,oncampus,10,FALSE
1268,42,Cybersecurity,Data Science;Cybersecurity,Bachelor,oncampus,3;10,TRUE
1269,42,Engineering,Accounting;Data Science,Master,oncampus,10,FALSE
1270,42,Information Technology,Banking;Public Health,Bachelor,oncampus,10,FALSE
1271,42,Architecture,Information Technology;Engineering,Bachelor,online,2,TRUE
1272,42,Nursing,Accounting;Law,Bachelor,oncampus,7,FALSE
1273,42,Business,Business;Ecology,Master,oncampus,7;10,FALSE
1274,42,Artificial Intelligence,Renewable Energy;Artificial Intelligence;Education,Master,hybrid,3,FALSE
1275,42,Nursing,Education;Public Health,Master,online,2,FALSE
1276,42,Information Technology,Psychology;Information Technology,Master,oncampus,2;7,FALSE
1277,42,Accounting,Accounting;Information Technology,Master,oncampus,10,TRUE
1278,42,Design,Design;Artificial Intelligence;Ecology,Bachelor,oncampus,2;3,FALSE
1279,42,Ecology,Finance;Psychology;Film,Bachelor,oncampus,2;3,FALSE
1280,42,Banking,Design;Cybersecurity;Banking,Bachelor,oncampus,3;10,FALSE
1281,42,International Law,Nursing;International Law;International Law,Bachelor,hybrid,3;10,TRUE
1282,42,International Law,International Law;Sustainable Design,Master,online,10,TRUE
1283,42,Education,Design;Education;Nursing,Bachelor,oncampus,3,FALSE
1284,42,Finance,Finance;Accounting;Engineering,Master,online,10,FALSE
1285,42,Renewable Energy,Information Technology;Law;Accounting,Master,oncampus,7,FALSE
1286,42,Business,Film;Business,Diploma,oncampus,3;7,FALSE
1287,42,Engineering,Design;Public Health;Accounting,Bachelor,oncampus,2,FALSE
1288,42,Cybersecurity,Cybersecurity;Business,Bachelor,oncampus,2;10,FALSE
1289,42,Finance,Architecture;Finance,Bachelor,online,10,FALSE
1290,42,Business,Business;International Law,Master,oncampus,7;10,FALSE
1291,42,Data Science,Public Health;Data Science;Education,Bachelor,oncampus,3;7,TRUE
1292,42,Environmental Science,Engineering;Environmental Science;Film,Bachelor,hybrid,3,FALSE
1293,43,Marketing,Public Health;Marketing;Computer Science,Bachelor,oncampus,2,FALSE
1294,43,Nursing,Cybersecurity;Finance,Master,oncampus,7;10,FALSE
1295,43,Marketing,International Law;Accounting,Diploma,oncampus,3;10,FALSE
1296,43,Nursing,Law;Architecture;Ecology,Master,hybrid,2;3,TRUE
1297,43,Law,Ecology;Banking,Bachelor,oncampus,3;7,FALSE
1298,43,Law,Public Health;Law,Master,hybrid,2;10,FALSE
1299,43,Marketing,Accounting;Marketing;Finance,Diploma,oncampus,2;3,FALSE
1300,43,Artificial Intelligence,Renewable Energy;Information Technology,Master,online,7,FALSE
1301,43,Nursing,International Law;Cybersecurity,Bachelor,online,3;10,FALSE
1302,43,Nursing,Public Health;Nursing;Artificial Intelligence,Master,online,10,TRUE
1303,43,International Law,International Law;Banking,Bachelor,hybrid,7,FALSE
1304,43,Marketing,Sustainable Design;Data Science,Diploma,oncampus,3;10,FALSE
1305,43,Education,Finance;Ecology;Education,Bachelor,oncampus,3;7,FALSE
1306,43,Cybersecurity,Renewable Energy;Cybersecurity,PhD,online,10,FALSE
1307,43,Psychology,Psychology;Banking,Diploma,hybrid,10,FALSE
1308,43,Film,Film;Ecology,Master,oncampus,3;7,FALSE
1309,43,Ecology,Ecology;Architecture,Bachelor,oncampus,2;3,TRUE
1310,43,Cybersecurity,Cybersecurity;Banking,Master,hybrid,7,TRUE
1311,43,Environmental Science,Environmental Science;Ecology,Bachelor,oncampus,2,TRUE
1312,43,Artificial Intelligence,Business;Artificial Intelligence;Ecology,Bachelor,oncampus,7;10,FALSE
1313,43,Finance,Finance;Architecture,Master,oncampus,7,FALSE
1314,43,Cybersecurity,Artificial Intelligence;Cybersecurity;Environmental Science,Bachelor,hybrid,3,TRUE
1315,43,Ecology,Ecology;Design,Diploma,online,3;7,FALSE
1316,43,Education,Ecology;Accounting,Bachelor,online,3;10,TRUE
1317,43,Information Technology,Nursing;Marketing,Bachelor,oncampus,3,TRUE
1318,43,Finance,Marketing;Nursing,Bachelor,oncampus,2;3,TRUE
1319,43,Education,Renewable Energy;Design;Education,Bachelor,oncampus,2;10,TRUE
1320,43,International Law,Architecture;International Law;Environmental Science,Bachelor,online,2;7,FALSE
1321,43,Renewable Energy,Finance;Renewable Energy;Sustainable Design,Master,oncampus,3,FALSE
1322,43,Engineering,Education;Public Health,Diploma,oncampus,2;3,TRUE
1323,43,Environmental Science,Marketing;Education;Computer Science,Diploma,oncampus,2;10,FALSE
1324,43,Education,Education;Sustainable Design,Bachelor,hybrid,7;10,FALSE
1325,43,Law,Ecology;Engineering,Master,online,3;7,FALSE
1326,43,Data Science,Data Science;Information Technology;Accounting,Bachelor,online,7;10,FALSE
1327,43,Computer Science,Marketing;Nursing,Bachelor,online,3;7,TRUE
1328,43,Public Health,Information Technology;Nursing,Master,oncampus,3,TRUE
1329,43,Sustainable Design,Finance;Business,Diploma,oncampus,3,FALSE
1330,43,Finance,Accounting;Finance;Ecology,Bachelor,oncampus,2;3,FALSE
1331,43,International Law,Engineering;Environmental Science;International Law,Master,online,2,FALSE
