program_id,institution_id,name,field_tags,degree_level,mode,tuition_aud_per_year,intakes,is_migration_aligned
1055,35,Ecology,Psychology;Banking,Master,oncampus,45107,2;7,False
1056,35,Law,Psychology;Business,Master,online,44781,2;7,False
1057,35,Engineering,Finance;Sustainable Design;Engineering,Diploma,online,24048,2;3,True
1058,35,Marketing,Psychology;Marketing;Data Science,Master,oncampus,38151,3,False
1059,35,Sustainable Design,Psychology;Cybersecurity;Sustainable Design,PhD,online,36447,3;10,True
1060,35,Computer Science,Computer Science;Computer Science;Design,Diploma,oncampus,23818,2;10,False
1061,35,Cybersecurity,Public Health;Cybersecurity;Artificial Intelligence,Bachelor,online,28831,10,False
1062,35,Marketing,Marketing;Business;Engineering,Bachelor,online,31311,2;10,False
1063,35,Information Technology,Renewable Energy;Information Technology;Cybersecurity,Diploma,hybrid,23365,2,False
1064,35,Accounting,Education;Accounting,Bachelor,hybrid,28131,10,False
1065,35,Data Science,Data Science;Marketing;Engineering,Master,hybrid,34666,7,True
1066,35,Education,Education;Education,Diploma,online,18534,3,True
1067,35,Architecture,Data Science;Architecture;Film,Bachelor,online,41175,3;7,False
1068,35,Cybersecurity,Data Science;Education;Cybersecurity,Bachelor,online,30726,3;7,False
1069,35,Business,Ecology;Business,Bachelor,oncampus,36358,7;10,False
1070,35,Banking,Marketing;Public Health,Diploma,oncampus,27154,3;10,True
1071,36,Environmental Science,Film;Design;Environmental Science,PhD,oncampus,37288,7;10,False
1072,36,International Law,International Law;Accounting;International Law,Bachelor,oncampus,29083,3;7,True
1073,36,Artificial Intelligence,Education;Artificial Intelligence;Finance,Bachelor,oncampus,41800,3;7,True
1074,36,Business,Business;Business;International Law,Bachelor,oncampus,27545,3,False
1075,36,Cybersecurity,Cybersecurity;Business;Environmental Science,PhD,oncampus,53508,2,True
1076,36,Data Science,Data Science;Marketing,Bachelor,oncampus,36918,2,False
1077,36,Accounting,Law;Business;Accounting,Diploma,online,23413,3;7,False
1078,36,Architecture,Architecture;Sustainable Design;Environmental Science,Master,oncampus,46064,2;7,False
1079,36,Marketing,Architecture;Psychology,Bachelor,online,31367,7;10,False
1080,36,Renewable Energy,Architecture;Renewable Energy;Accounting,Bachelor,hybrid,41802,3,False
1081,36,Ecology,Accounting;Ecology;Information Technology,Bachelor,hybrid,35513,10,False
1082,36,Engineering,Engineering;Design,Bachelor,online,30938,3;10,False
1083,36,Cybersecurity,Cybersecurity;Public Health,Diploma,oncampus,26534,2;10,False
1084,36,Finance,Nursing;Finance;Finance,Bachelor,oncampus,38817,2;7,False
1085,36,Law,Law;Engineering;Public Health,Diploma,hybrid,25164,3;7,True
1086,36,Renewable Energy,Psychology;Ecology,Bachelor,online,41241,3;7,False
1087,36,Ecology,Computer Science;Renewable Energy;Ecology,Bachelor,oncampus,39472,3,True
1088,36,Data Science,Design;Data Science,Bachelor,hybrid,39028,3,True
1089,36,Environmental Science,Ecology;Renewable Energy,Bachelor,online,36379,7,False
1090,36,Nursing,Environmental Science;Nursing;Information Technology,Bachelor,hybrid,40447,2;10,True
1091,36,Law,Engineering;Computer Science;Law,Master,oncampus,30663,10,True
1092,36,Public Health,Marketing;Artificial Intelligence,Bachelor,oncampus,30763,2;10,False
1093,36,Marketing,Banking;Sustainable Design;Marketing,Master,hybrid,40569,2;10,True
1094,36,Education,Psychology;Film,Master,oncampus,39022,7,True
1095,36,Education,Renewable Energy;Sustainable Design;Education,Diploma,online,20892,2;7,False
1096,36,Accounting,Accounting;International Law,Master,oncampus,39618,2;10,True
1097,36,Accounting,Data Science;Sustainable Design,Bachelor,oncampus,33787,10,False
1098,36,Cybersecurity,Psychology;Cybersecurity,Diploma,oncampus,23356,2;3,True
1099,36,Public Health,Environmental Science;Public Health,PhD,oncampus,42476,2;7,False
1100,37,Business,Design;Finance;Business,PhD,hybrid,54831,10,True
1101,37,Information Technology,Education;Information Technology;Architecture,PhD,hybrid,41957,3;10,True
1102,37,Banking,Banking;Banking,Master,oncampus,46252,3;10,False
1103,37,Renewable Energy,Renewable Energy;Banking,Bachelor,oncampus,35257,7,True
1104,37,Marketing,Architecture;Engineering,Bachelor,oncampus,29172,10,False
1105,37,Computer Science,Film;Artificial Intelligence,Bachelor,online,34412,2;7,False
1106,37,Business,Business;Engineering,Master,oncampus,36167,2;3,True
1107,37,Business,Business;Cybersecurity;Law,Master,oncampus,44956,3,False
1108,37,Film,Film;Education,Bachelor,hybrid,30200,2,True
1109,37,Nursing,Environmental Science;Cybersecurity;Renewable Energy,Master,oncampus,31407,7,True
1110,37,Education,Education;Public Health,Master,oncampus,46799,2;7,False
1111,37,International Law,Architecture;Psychology;International Law,Bachelor,online,34102,2,False
1112,37,Artificial Intelligence,Artificial Intelligence;Artificial Intelligence,Master,hybrid,41256,2,True
1113,37,Engineering,Cybersecurity;International Law,Master,oncampus,44630,2,False
1114,37,Data Science,Accounting;Finance;Architecture,Bachelor,oncampus,28607,10,False
1115,37,Cybersecurity,Design;Cybersecurity,Bachelor,hybrid,41032,3;7,False
1116,37,Nursing,Nursing;Banking;Nursing,Bachelor,oncampus,41339,10,True
1117,37,Information Technology,Education;Business;Information Technology,Diploma,hybrid,26945,10,True
1118,37,Accounting,Film;Accounting,Bachelor,hybrid,38126,2;10,False
1119,37,Design,Marketing;Psychology,Bachelor,oncampus,40863,3,False
1120,37,Cybersecurity,Cybersecurity;Renewable Energy;Business,Master,hybrid,36605,3;10,True
1121,37,Finance,Computer Science;Finance,Diploma,online,18867,2;7,True
1122,37,Psychology,Business;Psychology;Sustainable Design,Diploma,online,24571,3;10,False
1123,37,Finance,Ecology;Psychology;Finance,Bachelor,oncampus,30137,3;7,True
1124,37,Computer Science,Computer Science;Sustainable Design,Master,oncampus,41439,2;7,True
1125,37,Artificial Intelligence,Artificial Intelligence;Education;Psychology,Diploma,oncampus,18880,10,True
1126,37,Design,Architecture;Psychology;Data Science,Diploma,hybrid,19168,3,False
1127,37,Nursing,Nursing;Law;Marketing,Diploma,hybrid,21367,7;10,True
1128,37,Film,Renewable Energy;Film,Bachelor,oncampus,32752,2,False
1129,38,International Law,Business;International Law;Finance,Diploma,oncampus,24238,3,False
1130,38,Accounting,Business;Environmental Science;Accounting,Diploma,hybrid,22222,7;10,True
1131,38,International Law,Engineering;Ecology,Master,hybrid,46196,3;10,False
1132,38,Marketing,Marketing;Banking;Environmental Science,Bachelor,oncampus,34032,3,False
1133,38,Ecology,Architecture;Sustainable Design;Ecology,Bachelor,online,37586,10,True
1134,38,Finance,Artificial Intelligence;Finance,Bachelor,hybrid,36923,7;10,False
1135,38,Architecture,Education;Architecture,Bachelor,oncampus,34564,7,False
1136,38,Architecture,Education;Accounting;Artificial Intelligence,Master,oncampus,36070,2;7,False
1137,38,Computer Science,Computer Science;Public Health;Environmental Science,Bachelor,hybrid,35232,2,False
1138,38,Psychology,Renewable Energy;Cybersecurity;Psychology,Bachelor,oncampus,41172,10,True
1139,38,Data Science,Information Technology;Public Health;Data Science,Master,hybrid,34567,2;10,True
1140,38,Cybersecurity,Law;Cybersecurity,Bachelor,oncampus,26203,7,True
1141,38,Computer Science,Computer Science;Computer Science,Master,hybrid,46244,2;10,True
1142,38,International Law,International Law;Design,PhD,oncampus,38400,10,True
1143,38,Ecology,Ecology;Education;Public Health,Bachelor,oncampus,31819,2,False
1144,38,Psychology,Psychology;Sustainable Design,Bachelor,hybrid,29392,2,True
1145,38,Computer Science,Business;Cybersecurity;Computer Science,Bachelor,oncampus,27850,2;10,False
1146,38,Ecology,Ecology;Education,PhD,hybrid,46378,2,False
1147,38,Cybersecurity,Artificial Intelligence;Banking;Nursing,Diploma,oncampus,27799,3,False
1148,38,Business,Cybersecurity;Business;Public Health,Bachelor,online,28440,2;7,False
1149,38,Renewable Energy,Data Science;Banking;Engineering,Bachelor,oncampus,30689,3;7,False
1150,38,Environmental Science,International Law;Accounting;Environmental Science,Diploma,oncampus,21539,2;10,False
1151,38,Finance,Finance;Psychology,Diploma,oncampus,27365,3;7,True
1152,38,Renewable Energy,Environmental Science;Nursing,Bachelor,oncampus,26087,2;10,False
1153,38,Accounting,Psychology;Film,PhD,oncampus,51387,3;7,False
1154,38,Marketing,Law;Cybersecurity,Master,hybrid,41419,2;10,False
1155,38,Computer Science,Computer Science;Banking,Master,oncampus,35419,7,False
1156,38,Banking,Education;Banking,Diploma,oncampus,18709,7;10,False
1157,38,Public Health,Public Health;Education;Banking,Diploma,online,19101,2;10,True
1158,38,Nursing,Banking;Film,Bachelor,oncampus,34021,2;7,False
1159,38,Accounting,Accounting;Cybersecurity;Accounting,PhD,oncampus,35495,2;3,True
1160,39,Accounting,Environmental Science;Psychology,Master,hybrid,44708,7,False
1161,39,Engineering,Education;Design,Bachelor,oncampus,26151,2;10,True
1162,39,Marketing,Film;Engineering,Bachelor,oncampus,26687,7;10,False
1163,39,Artificial Intelligence,Artificial Intelligence;Sustainable Design,Bachelor,oncampus,35005,2;7,False
1164,39,Marketing,Marketing;Marketing,PhD,oncampus,48256,7;10,True
1165,39,Computer Science,Computer Science;Cybersecurity;Accounting,Bachelor,hybrid,39107,3,True
1166,39,Business,Nursing;Cybersecurity,Master,oncampus,46827,7,True
1167,39,International Law,Education;International Law,Bachelor,hybrid,33435,7,False
1168,39,Environmental Science,Film;Environmental Science,Bachelor,oncampus,26639,2;10,False
1169,39,Architecture,Education;Architecture;Business,Master,oncampus,30886,3;10,False
1170,39,Finance,Finance;Finance,Master,hybrid,46974,10,True
1171,39,Renewable Energy,Public Health;Education;Data Science,Bachelor,hybrid,29880,7,True
1172,39,Nursing,Renewable Energy;Environmental Science,Bachelor,oncampus,36950,10,True
1173,39,Law,Law;Education;Cybersecurity,PhD,oncampus,47573,3;7,False
1174,39,Nursing,Nursing;Data Science;Nursing,Master,online,37979,2,False
1175,39,Sustainable Design,Sustainable Design;Nursing,Diploma,oncampus,23408,10,False
1176,39,Education,Computer Science;Banking,Master,hybrid,42116,3,True
1177,39,Artificial Intelligence,Finance;Ecology;Artificial Intelligence,Master,oncampus,30735,2,True
1178,39,Engineering,Design;Accounting;Data Science,PhD,hybrid,37777,2;3,False
1179,39,Nursing,Law;Architecture;Nursing,Bachelor,online,40138,3,True
1180,39,Banking,Finance;Banking,Diploma,oncampus,20707,10,True
1181,39,International Law,Business;Cybersecurity,Bachelor,oncampus,26564,7,False
1182,39,Sustainable Design,Sustainable Design;Sustainable Design;Computer Science,Bachelor,online,32030,7,False
1183,39,Accounting,Business;Accounting,Bachelor,online,34540,10,False
1184,39,Business,Renewable Energy;Business;Sustainable Design,Bachelor,oncampus,39303,2,True
1185,39,Public Health,Law;Public Health,Bachelor,oncampus,41770,2;7,False
1186,39,Finance,International Law;Finance,Bachelor,hybrid,39422,3,False
1187,39,Nursing,Ecology;Nursing;Computer Science,Master,oncampus,30944,2;7,True
1188,39,Cybersecurity,Computer Science;Cybersecurity;Cybersecurity,Bachelor,hybrid,38161,7,False
1189,39,Psychology,Accounting;International Law;Marketing,Bachelor,hybrid,26229,2;3,False
1190,39,Business,Marketing;Business;Business,Master,oncampus,28048,3;7,False
1191,39,Data Science,Engineering;Law,Diploma,oncampus,18969,2,False
1192,39,Sustainable Design,Business;Architecture,Bachelor,oncampus,28283,2;10,False
1193,39,Law,Film;Law,Bachelor,hybrid,35472,2;7,False
1194,39,Sustainable Design,Sustainable Design;Computer Science;Sustainable Design,Master,oncampus,36399,7;10,False
1195,39,Artificial Intelligence,Education;Business,Bachelor,online,30453,3;10,True
1196,40,Data Science,Design;Psychology;Artificial Intelligence,Bachelor,online,40868,3,True
1197,40,Law,Renewable Energy;Data Science;Banking,Master,oncampus,39565,7,False
1198,40,Law,Law;Artificial Intelligence;Information Technology,Master,oncampus,48981,2;3,True
1199,40,Data Science,Accounting;Ecology,Bachelor,hybrid,39653,2;10,False
1200,40,Information Technology,Information Technology;Cybersecurity,Master,online,40446,2,False
1201,40,Marketing,Environmental Science;Sustainable Design,Bachelor,oncampus,30311,3,False
1202,40,Finance,Sustainable Design;Finance;Data Science,Bachelor,oncampus,35436,2;3,True
1203,40,Law,Law;Finance,Diploma,hybrid,19081,7,False
1204,40,Architecture,Marketing;Architecture;Public Health,Bachelor,oncampus,37689,10,False
1205,40,Renewable Energy,Renewable Energy;Film,Bachelor,oncampus,34505,2;10,True
1206,40,Law,Law;Renewable Energy;Cybersecurity,Diploma,oncampus,18804,7,True
1207,40,Computer Science,Banking;Computer Science,Bachelor,hybrid,32016,3,False
1208,40,Nursing,Accounting;Law;Nursing,Diploma,oncampus,24966,2;7,True
1209,40,Engineering,Engineering;Banking;Design,PhD,oncampus,50002,2;7,True
1210,40,Business,Business;Data Science;Ecology,Bachelor,oncampus,29642,2,False
1211,40,Education,Education;Film,PhD,oncampus,47706,3,True
1212,40,Banking,Cybersecurity;Information Technology;Engineering,Master,oncampus,37318,2;7,False
1213,40,Computer Science,International Law;Finance,PhD,online,41801,2,False
1214,40,International Law,Business;Environmental Science;Psychology,Bachelor,oncampus,39288,2;3,False
1215,40,Cybersecurity,Public Health;Cybersecurity,Master,oncampus,33147,2;7,True
1216,40,Computer Science,Computer Science;Law,Bachelor,hybrid,33965,3,False
1217,40,Information Technology,Sustainable Design;Information Technology;Business,Diploma,oncampus,20642,3;10,False
1218,40,Business,Business;Cybersecurity;Engineering,Master,hybrid,33795,3,True
1219,40,Engineering,Accounting;Education,Master,online,33009,7;10,False
1220,40,Accounting,Accounting;Environmental Science;Banking,Bachelor,hybrid,40374,10,False
1221,40,Banking,Renewable Energy;Accounting;Banking,Diploma,oncampus,22766,3,True
1222,41,Information Technology,Design;Information Technology,PhD,oncampus,54416,2;3,False
1223,41,Banking,Artificial Intelligence;Information Technology,Bachelor,oncampus,41282,2,False
1224,41,Psychology,Finance;Psychology,Bachelor,online,37857,2,True
1225,41,Data Science,Education;International Law;Data Science,Bachelor,online,40178,7;10,False
1226,41,Film,Film;Ecology;Architecture,Bachelor,hybrid,29720,7,True
1227,41,International Law,Ecology;International Law,Bachelor,hybrid,33281,7;10,False
1228,41,Accounting,Banking;Accounting,Diploma,hybrid,21932,3;7,False
1229,41,Law,Banking;Education;Film,Bachelor,online,35485,2;10,True
1230,41,Nursing,Marketing;Public Health,Bachelor,oncampus,32713,2;3,False
1231,41,Information Technology,Engineering;International Law;Information Technology,PhD,oncampus,50260,2;3,False
1232,41,Film,Sustainable Design;Artificial Intelligence;Marketing,Bachelor,hybrid,30652,3,True
1233,41,Accounting,Accounting;Design,Master,oncampus,46635,2,True
1234,41,Marketing,Marketing;Law,Master,online,49059,2,False
1235,41,Environmental Science,Computer Science;Data Science;Environmental Science,PhD,online,31468,7,False
1236,41,Cybersecurity,Cybersecurity;Renewable Energy;Cybersecurity,Diploma,oncampus,23073,7;10,False
1237,41,Architecture,Architecture;Architecture;Nursing,Diploma,oncampus,18767,10,False
1238,41,Design,Nursing;Computer Science,Bachelor,oncampus,35669,3,True
1239,41,Law,Finance;Law;Film,Diploma,hybrid,18312,2;7,False
1240,41,Ecology,Accounting;Artificial Intelligence,Bachelor,online,35699,2;7,False
1241,41,Engineering,Sustainable Design;Engineering;Renewable Energy,Master,hybrid,28615,2;7,False
1242,41,Education,Public Health;Cybersecurity,Bachelor,online,28013,10,False
1243,41,Education,Renewable Energy;Artificial Intelligence,Diploma,oncampus,27479,3,False
1244,41,Sustainable Design,Accounting;Business,Master,online,49252,3;7,True
1245,41,Banking,Artificial Intelligence;Public Health,Master,oncampus,36159,3;7,False
1246,41,Engineering,Engineering;Sustainable Design;Marketing,Master,oncampus,38652,10,True
1247,41,Ecology,Information Technology;Ecology,Diploma,oncampus,25776,3;10,True
1248,41,Education,International Law;Education,Diploma,oncampus,23191,7,False
1249,41,Law,Law;Ecology,Master,hybrid,39675,10,True
1250,41,Architecture,Nursing;Architecture,Master,oncampus,36989,3,False
1251,41,Ecology,Ecology;Artificial Intelligence;Renewable Energy,Master,online,38661,3;10,False
1252,41,Public Health,Ecology;Public Health,Bachelor,oncampus,37479,3;10,False
1253,41,Information Technology,Law;Renewable Energy;Architecture,Bachelor,oncampus,30541,2;3,False
1254,41,Information Technology,Finance;Architecture;Ecology,Master,oncampus,37867,7,True
1255,41,Marketing,Banking;Marketing,Diploma,oncampus,22550,7,False
1256,41,Film,Accounting;Film;Data Science,Master,oncampus,44634,2;3,False
1257,41,Film,Computer Science;Film,PhD,oncampus,35153,7;10,False
1258,41,Architecture,Business;Architecture,Master,online,43791,2,False
1259,41,Sustainable Design,Engineering;Artificial Intelligence,Master,online,33579,2,True
1260,41,Education,Accounting;Education,Master,oncampus,43450,7,False
1261,42,Sustainable Design,Data Science;Sustainable Design,Master,oncampus,45580,2;7,False
1262,42,International Law,Design;International Law;Computer Science,Master,hybrid,28028,3,False
1263,42,Data Science,Marketing;Engineering;Data Science,Bachelor,oncampus,34490,2;7,True
1264,42,Ecology,Artificial Intelligence;Architecture;Ecology,Master,online,29906,2,True
1265,42,Architecture,Film;Psychology,Master,oncampus,43128,3,False
1266,42,Nursing,Engineering;Data Science,Master,oncampus,35766,7;10,True
1267,42,Engineering,Nursing;Accounting,Bachelor,oncampus,26555,10,False
1268,42,Cybersecurity,Data Science;Cybersecurity,Bachelor,oncampus,27779,3;10,True
1269,42,Engineering,Accounting;Data Science,Master,oncampus,30262,10,False
1270,42,Information Technology,Banking;Public Health,Bachelor,oncampus,34802,10,False
1271,42,Architecture,Information Technology;Engineering,Bachelor,online,40450,2,True
1272,42,Nursing,Accounting;Law,Bachelor,oncampus,34808,7,False
1273,42,Business,Business;Ecology,Master,oncampus,28940,7;10,False
1274,42,Artificial Intelligence,Renewable Energy;Artificial Intelligence;Education,Master,hybrid,38225,3,False
1275,42,Nursing,Education;Public Health,Master,online,49826,2,False
1276,42,Information Technology,Psychology;Information Technology,Master,oncampus,49304,2;7,False
1277,42,Accounting,Accounting;Information Technology,Master,oncampus,44230,10,True
1278,42,Design,Design;Artificial Intelligence;Ecology,Bachelor,oncampus,36707,2;3,False
1279,42,Ecology,Finance;Psychology;Film,Bachelor,oncampus,36161,2;3,False
1280,42,Banking,Design;Cybersecurity;Banking,Bachelor,oncampus,34169,3;10,False
1281,42,International Law,Nursing;International Law;International Law,Bachelor,hybrid,37054,3;10,True
1282,42,International Law,International Law;Sustainable Design,Master,online,29550,10,True
1283,42,Education,Design;Education;Nursing,Bachelor,oncampus,33447,3,False
1284,42,Finance,Finance;Accounting;Engineering,Master,online,37215,10,False
1285,42,Renewable Energy,Information Technology;Law;Accounting,Master,oncampus,43638,7,False
1286,42,Business,Film;Business,Diploma,oncampus,23906,3;7,False
1287,42,Engineering,Design;Public Health;Accounting,Bachelor,oncampus,32944,2,False
1288,42,Cybersecurity,Cybersecurity;Business,Bachelor,oncampus,36970,2;10,False
1289,42,Finance,Architecture;Finance,Bachelor,online,35033,10,False
1290,42,Business,Business;International Law,Master,oncampus,32317,7;10,False
1291,42,Data Science,Public Health;Data Science;Education,Bachelor,oncampus,39305,3;7,True
1292,42,Environmental Science,Engineering;Environmental Science;Film,Bachelor,hybrid,36467,3,False
1293,43,Marketing,Public Health;Marketing;Computer Science,Bachelor,oncampus,27672,2,False
1294,43,Nursing,Cybersecurity;Finance,Master,oncampus,37316,7;10,False
1295,43,Marketing,International Law;Accounting,Diploma,oncampus,26428,3;10,False
1296,43,Nursing,Law;Architecture;Ecology,Master,hybrid,49470,2;3,True
1297,43,Law,Ecology;Banking,Bachelor,oncampus,26495,3;7,False
1298,43,Law,Public Health;Law,Master,hybrid,48333,2;10,False
1299,43,Marketing,Accounting;Marketing;Finance,Diploma,oncampus,24370,2;3,False
1300,43,Artificial Intelligence,Renewable Energy;Information Technology,Master,online,47291,7,False
1301,43,Nursing,International Law;Cybersecurity,Bachelor,online,36339,3;10,False
1302,43,Nursing,Public Health;Nursing;Artificial Intelligence,Master,online,30510,10,True
1303,43,International Law,International Law;Banking,Bachelor,hybrid,30179,7,False
1304,43,Marketing,Sustainable Design;Data Science,Diploma,oncampus,22938,3;10,False
1305,43,Education,Finance;Ecology;Education,Bachelor,oncampus,28486,3;7,False
1306,43,Cybersecurity,Renewable Energy;Cybersecurity,PhD,online,41723,10,False
1307,43,Psychology,Psychology;Banking,Diploma,hybrid,25095,10,False
1308,43,Film,Film;Ecology,Master,oncampus,32655,3;7,False
1309,43,Ecology,Ecology;Architecture,Bachelor,oncampus,39105,2;3,True
1310,43,Cybersecurity,Cybersecurity;Banking,Master,hybrid,48850,7,True
1311,43,Environmental Science,Environmental Science;Ecology,Bachelor,oncampus,34434,2,True
1312,43,Artificial Intelligence,Business;Artificial Intelligence;Ecology,Bachelor,oncampus,40549,7;10,False
1313,43,Finance,Finance;Architecture,Master,oncampus,45806,7,False
1314,43,Cybersecurity,Artificial Intelligence;Cybersecurity;Environmental Science,Bachelor,hybrid,31275,3,True
1315,43,Ecology,Ecology;Design,Diploma,online,23463,3;7,False
1316,43,Education,Ecology;Accounting,Bachelor,online,33847,3;10,True
1317,43,Information Technology,Nursing;Marketing,Bachelor,oncampus,28321,3,True
1318,43,Finance,Marketing;Nursing,Bachelor,oncampus,40230,2;3,True
1319,43,Education,Renewable Energy;Design;Education,Bachelor,oncampus,36618,2;10,True
1320,43,International Law,Architecture;International Law;Environmental Science,Bachelor,online,28165,2;7,False
1321,43,Renewable Energy,Finance;Renewable Energy;Sustainable Design,Master,oncampus,33424,3,False
1322,43,Engineering,Education;Public Health,Diploma,oncampus,27497,2;3,True
1323,43,Environmental Science,Marketing;Education;Computer Science,Diploma,oncampus,20523,2;10,False
1324,43,Education,Education;Sustainable Design,Bachelor,hybrid,27387,7;10,False
1325,43,Law,Ecology;Engineering,Master,online,37455,3;7,False
1326,43,Data Science,Data Science;Information Technology;Accounting,Bachelor,online,27724,7;10,False
1327,43,Computer Science,Marketing;Nursing,Bachelor,online,39615,3;7,True
1328,43,Public Health,Information Technology;Nursing,Master,oncampus,41901,3,True
1329,43,Sustainable Design,Finance;Business,Diploma,oncampus,23193,3,False
1330,43,Finance,Accounting;Finance;Ecology,Bachelor,oncampus,38270,2;3,False
1331,43,International Law,Engineering;Environmental Science;International Law,Master,online,33988,2,False
